Item,Review Title,Stars,Is_Positive?
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AWESOME-!!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great sound,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Quality product ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,I Like it and my clients does as well,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Thank you so much!,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Apple air pods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Bad investment,2 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Perfect,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Lefit,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Several issues,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Quality issue,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Air Pods Pro,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Cool,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good product ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love them,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,No other pods compare,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Another awesome apple product!!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Quality and affordable ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Perfect replacement,4 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great value for the price,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love Apple just not the pro’s,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Airpods Plus - Not Original,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Amazing,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works better than i thought. Well worth the money,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Product did not work,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,GREAT VALUE,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Awesome quality sound,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Un fair,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Thanks ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Cancelled,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Excellent product!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,The charging case will change the battery percentage on my phone,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good products,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Airpods ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,awesome,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,My airpods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,I like the items,4 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,"Recommend, fast and easy shipments",5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Beautiful loved very nice ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,great item!!!!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,"Very Nicely Built, and Pretty loud for Bluetooth earphones.",5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Price,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Perfect Apple Airpods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Switched the items on me,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Reymar,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Pleased cutimer,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love em,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Awesome deal,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,They are okay,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great value. And they were real  ones,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Right one runs out of battery very fast,2 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPod pros,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Ear buds,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Work perfect,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods pro,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good Item,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,unscrupulous,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Very good ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Doesn’t work.,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Bad product ,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Done all Right.,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Need help to reconnect it,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,"GREAT PRODUCT,GREAT PRICE",5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love them,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works like a charm,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Satisfied ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,good buy,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Air pods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Not good,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Well done.,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Sleek and simple,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,"Exceptional product very pleased, thanks ",5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Reliable replacement,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,apple right side Airpod. ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Look like my airpods,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Air Pod Pro,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Happy ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Perfect for listening music. ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Damaged product!,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Defective ,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Used ,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Nice,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Thnx,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works well as advertised,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great price ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Poor connectivity ,2 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Lenny,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great sorry ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great buy,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Real Deal,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,It was a better purshase than other similar products,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Like the product,4 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Best earbuds yet!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Reliable I Pod Pro replacement ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great to work with ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good stuff,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,they had feed back when in use,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Use them everyday,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great sound!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Do Not Buy,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love them!!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good to hear but not to talk,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,wonderful,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good products in cheap price,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Thank you.,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love the product ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,It was great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPod 2 replacement,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Very nice! ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Replacement Case,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Apple AirPods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Very satisfied ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods Pro,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Awesome,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love my ipod pro.,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Defective airpods,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Left airpod,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great purchase!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Didn’t fit my AirPods ,4 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Expensive ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Very happy with my purchase,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,good airpods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Very good,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,It was very good,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great Buy !!! GBY EUC,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPod pros ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great value,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,left air pod pro ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Nice product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great Airpod pro replacement ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPod pros ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods pro,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,"Great product
",5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,work,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Just great ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Work as expected ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Apple Airpods Pro charger .,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good choice,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great value,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods work great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Tracking,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great price,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Perfact,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Purchase ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Never got them.,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,real!!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,It didn’t work ,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Needs more tweaking.,2 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Air buds,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Apple AirPods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Awesome ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Dave B,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods Pro,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Work and Sound Great.,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great experience,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love ❤️,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love it,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love them,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love it,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Awesome,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Air pods pro ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Five stars,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Very nice product ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,"Replacement
",5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,So Good!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Awesomeness!!!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Airpods,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Awesome deal.  ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great buy,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Not original,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Air pro ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Amazingly Cool,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great quality!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,A pleasure to do business with,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love these!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Not geniuine airpod pro,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works Beautifully,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Very good ,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods pro,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Do nothave it yet.!!!!!!!!!!!!!!!!!!!!!,1 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Love it!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Battery life,3 stars,0
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Works Great!,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Airpods pro are awesome.,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,AirPods Pro,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Good price,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,very cool,5 stars,1
Apple AirPods Pro Left Airpod OEM Left Side Airpods Pro Only,Great product at a reduced price,5 stars,1
